Quake 4	81	7.6	8	8.2	Great	 The Strogg are regrouping and it is up to you as a member of &quot;Rhino Squad&quot; to deal them the final blow. The Quake 4 story continues where Quake 2';s ...	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	Activision	8.1	8.2	http://www.ign.com/wikis/quake-4	https://www.gamespot.com/quake-4/	"Oct. 11, 2005"	PC X360 LNX MAC
Quantum Conundrum	76	6.5	7.5	6.5	Good	 Quantum Conundrum is a quirky first-person puzzle platformer where players take on the role of a 12-year old nephew to the eccentric Professor Fitz Quadwrangle.	 Miscellaneous General General Puzzle Puzzle 	E	Square Enix	8	8.1	http://www.ign.com/wikis/quantum-conundrum	https://www.gamespot.com/quantum-conundrum/	"Jun. 21, 2012"	X360 PS3 PC
Ratchet & Clank	85	8.7	9	7.6	Superb	" Ratchet &; Clank skillfully avoids most of the traps that hold back the majority of modern platform games and presents a fantastic, well-balanced, story-driven adventure."	 Action Platformer 3D 	E10+	SCEA	9	8.9	http://www.ign.com/wikis/ratchet-and-clank-ps4	https://www.gamespot.com/ratchet-and-clank/	"Nov. 4, 2002"	PS2 PS3 VITA
Ratchet & Clank Future A Crack in Time	87	8.9	8.5	8.9	Great	 Insomniac';s dynamic duo return to stores in a new adventure to conclude the storyline from Tools of Destruction and Quest for Booty.	 Action Platformer 3D Platformer 3D 	E10+	SCEA	9	9.1	http://www.ign.com/wikis/ratchet-clank-future-a-crack-in-time	https://www.gamespot.com/ratchet-and-clank-future-a-crack-in-time/	"Oct. 27, 2009"	PS3
Ratchet & Clank Going Commando	90	9.1	8.8	9.3	Great	 Ratchet &; Clank: Going Commando is a great game that will please both fans of the series and newcomers alike.	 Action Platformer 3D 	T	SCEA	9.4	9.2	http://www.ign.com/wikis/ratchet-clank-going-commando	https://www.gamespot.com/ratchet-and-clank-going-commando/	"Nov. 11, 2003"	PS2 PS3 VITA
Ratchet & Clank Up Your Arsenal	91	9.3	8.7	9.2	Great	" Ratchet &; Clank: Up Your Arsenal is great fun, combining some solid platforming action with a lot of exciting combat."	 Action Platformer 3D 	T	SCEA	9.6	9.3	http://www.ign.com/wikis/ratchet-clank-up-your-arsenal	https://www.gamespot.com/ratchet-and-clank-up-your-arsenal/	"Nov. 3, 2004"	PS2 PS3 VITA
Ratchet Deadlocked	81	8.9	8.6	7.2	Great	" Ratchet: Deadlocked features co-op and squad-based gameplay, new weapons, and nonlinear gameplay."	 Action Shooter Third-Person Sci-Fi 	T	SCEA	8.8	8.7	http://www.ign.com/wikis/ratchet-deadlocked	https://www.gamespot.com/ratchet-deadlocked/	"Oct. 25, 2005"	PS2 PS3
Rayman Legends	91	8.7	9	8.7	Superb	 Rayman Legends is the follow-up to last year';s Rayman Origins and aims to bring innovative multiplayer interactions for players to utilize.	 Action Platformer 2D Platformer 2D 	E10+	Ubisoft	9.5	9	http://www.ign.com/wikis/rayman-legends	https://www.gamespot.com/rayman-legends/	"Aug. 29, 2013"	WIIU VITA PS3 X360 PC PS4 XONE
Rayman Origins	86	8.4	8.5	8.7	Great	 Rayman Origins is a comic adventure set in a lush 2D world brimming with unexpected secrets and outlandish enemies.	 Action Platformer 2D Platformer 2D 	E10+	Ubisoft	9.5	8.9	http://www.ign.com/wikis/rayman-origins	https://www.gamespot.com/rayman-origins/	"Nov. 15, 2011"	X360 PS3 WII 3DS VITA PC MAC
Red Dead Redemption	95	8.9	9.5	9.2	Superb	 Red Dead Redemption is a third-person open-world adventure featuring reformed outlaw John Marston who is on a quest to save his family.	 Action Shooter Action Adventure Historic Third-Person Historic Historic 	M	Rockstar Games	9.7	9.4	http://www.ign.com/wikis/red-dead-redemption	https://www.gamespot.com/red-dead-redemption/	"May. 18, 2010"	X360 PS3
Red Faction Guerrilla	82	7.6	8.5	7.8	Great	 THQ brings the Geo-Modding hook of its original shooter series to the latest generation of gaming systems.	 Action Shooter Sci-Fi Third-Person Sci-Fi Shooter Arcade 	M	THQ	8	8.3	http://www.ign.com/wikis/red-faction-guerrilla	https://www.gamespot.com/red-faction-guerrilla/	"Jun. 2, 2009"	PC PS3 X360
Red Steel 2	80	8.5	7.5	8.1	Good	 Ubisoft';s sword-swinging action series trades its original modern setting for a Wild West locale in the upcoming sequel.	 Action Shooter First-Person Modern Shooter Modern Arcade 	T	Ubisoft	8.6	8.5	http://www.ign.com/wikis/red-steel-2	https://www.gamespot.com/red-steel-2/	"Mar. 23, 2010"	WII
Renegade Ops	76	7.5	8	7.2	Great	 Renegade Ops lets you unleash mayhem and destruction in a mobile commando unit.	 Action General General Shooter Shoot-'Em-Up Top-Down 	T	Sega	8.5	7.6	http://www.ign.com/wikis/create?objectid=104714	https://www.gamespot.com/renegade-ops/	"Sep. 13, 2011"	X360 PS3 PC
Resident Evil	91	9	7.9	8	Good	 Resident Evil is a rare gem that has been able to make the jump from a video game to a computer game nearly flawlessly.	 Action Adventure Horror 	M	Capcom	8	9.1	http://www.ign.com/wikis/resident-evil	https://www.gamespot.com/resident-evil/	"Mar. 30, 1996"	PC PS SAT GBC DS
Resident Evil 4	96	9.4	9.6	8	Superb	 Resident Evil 4 marks a new chapter in the Resident Evil series. You';ll rejoin Leon S. Kennedy six years after his first mission as a rookie cop from Resident Evil ...	 Action Adventure Horror 	M	Capcom	9.5	9.3	http://www.ign.com/wikis/resident-evil-4	https://www.gamespot.com/resident-evil-4/	"Jan. 11, 2005"	GC PS2 PC WII IOS ZB AND X360 PS3 PS4 XONE
Resident Evil 5	83	7.5	8.5	8.6	Great	 Chris Redfield returns and heads to Africa where the latest bioterrorism threat is transforming the people into mindless creatures.	 Action Adventure Horror Horror Survival 	M	Capcom	9.3	8.5	http://www.ign.com/wikis/resident-evil-5	https://www.gamespot.com/resident-evil-5/	"Mar. 13, 2009"	X360 PS3 PC PS4 XONE AND
Resident Evil 7 biohazard	83	7.6	8	7	Great	 Resident Evil 7 sets a new course for the Resident Evil series as it leverages its roots and opens the door to a truly terrifying horror experience.	 Action Adventure Survival 	M	Capcom	7.7	8.1	http://www.ign.com/wikis/resident-evil-7	https://www.gamespot.com/resident-evil-7-biohazard/	"Jan. 23, 2017"	PS4 XONE PC
Resistance 2	87	6.1	9	8.6	Superb	 This PS3-exclusive shooter sequel offers huge online co-op and multiplayer battles and two separate campaigns.	 Action Shooter First-Person Sci-Fi Modern Sci-Fi Shooter Arcade 	M	SCEA	9.5	8.7	http://www.ign.com/wikis/resistance-2	https://www.gamespot.com/resistance-2/	"Nov. 4, 2008"	PS3
Resistance 3	83	7.8	8.5	8.4	Great	 Take up arms with the remaining human survivors as you fight against the Chimeran race in Resistance 3.	 Action Shooter First-Person Sci-Fi Modern Sci-Fi Shooter Arcade 	M	SCEA	9	8.7	http://www.ign.com/wikis/resistance-3	https://www.gamespot.com/resistance-3/	"Sep. 6, 2011"	PS3
Resogun	84	7.8	8	7.97	Great	 Resogun is an intense fast-paced shoot em'; up developed exclusively for the PS4.	 Shooter Scrolling Action Shooter Scrolling Shoot-'Em-Up Horizontal 	E10+	SCEA	9	8.6	http://www.ign.com/wikis/resogun	https://www.gamespot.com/resogun/	"Nov. 15, 2013"	PS4 VITA PS3
Retro City Rampage	79	7.8	7	9	Good	" A parody of the open-world action genre, Retro City Rampage takes modern game mechanics and mashes them into an authentic 8-bit experience."	 Action Adventure Adventure Modern Third-Person 3D Modern Open-World 	T	Vblank Entertainment Inc.	5.3	7.7	http://www.ign.com/wikis/retro-city-rampage	https://www.gamespot.com/retro-city-rampage/	"Oct. 9, 2012"	WII X360 PC VITA PS3 3DS PS4 MAC LNX IOS PSP AND NS
RetroGrade	78	7	7	6.83	Good	 Retro/Grade is an innovative game that fuses the white-knuckle thrills and over-the-top visuals of a shooter with the broad appeal of a rhythm game.	 Action Shooter Scrolling Rhythm Music Shooter Scrolling 	E	24 Carat Games 24 Caret Games	7	7.2	http://www.ign.com/wikis/create?objectid=21766	https://www.gamespot.com/retro-grade/	"Aug. 21, 2012"	PS3 PC
Rift	84	7.3	8	8.1	Great	 Rift is a fantasy MMO that connects players with other gamers to battle forces from other planes of reality.	 Role-Playing Massively Multiplayer Online Fantasy Fantasy Massively Multiplayer 	T	Trion Worlds	8.5	8.2	http://www.ign.com/wikis/rift	https://www.gamespot.com/rift/	"Mar. 1, 2011"	PC AND
Rise of the Tomb Raider	86	7.9	9	8.82	Superb	 Rise of the Tomb Raider is a cinematic survival action adventure where you will join Lara Croft on her first tomb raiding expedition as she seeks to discover the secret ...	 Action Adventure General Linear 	M	Square Enix	9.3	8.9	http://www.ign.com/wikis/rise-of-the-tomb-raider	https://www.gamespot.com/rise-of-the-tomb-raider/	"Nov. 10, 2015"	XONE X360 PC PS4
Road Not Taken	75	6.5	7	6.25	Good	" Road Not Taken is a roguelike puzzle game about life’s surprises, both positive and negative."	 Miscellaneous Puzzle General 	E	Spry Fox	6.7	6.6	http://www.ign.com/wikis/road-not-taken	https://www.gamespot.com/road-not-taken/	"Aug. 5, 2014"	PC PS4 VITA MAC IOS
Rock Band 4	78	6.2	7	8.5	Good	 Rock Band 4 is the next generation of the award-winning social and interactive music-gaming platform for the PlayStation 4 and Xbox One.	 Action Rhythm Music 	T	Harmonix Music Systems Mad Catz	8.8	7.2	http://www.ign.com/wikis/rock-band-4	https://www.gamespot.com/rock-band-4/	"Oct. 6, 2015"	PS4 XONE
Rock Band Blitz	78	7.5	7.5	7.7	Good	 Rock Band Blitz is the first download-only entry in the Rock Band franchise from Harmonix.	 Action Miscellaneous Rhythm Music Music 	T	Harmonix Music Systems	8.5	7.7	http://www.ign.com/wikis/rock-band-blitz	https://www.gamespot.com/rock-band-blitz/	"Aug. 28, 2012"	X360 PS3
Rocket League	86	8.2	9	8.5	Superb	" Rocket League is a visceral, high-octane, physics-based vehicle sports game that lets you choose one of a variety of high-flying cars equipped with huge rocket boosters."	 Sports Racing Team Soccer Futuristic Arcade 	E	505 Games Psyonix	8	8.7	http://www.ign.com/wikis/rocket-league	https://www.gamespot.com/rocket-league/	"Jul. 7, 2015"	PS4 PC XONE LNX MAC NS
Rogue Legacy	85	7.8	8	8	Great	" Adventure through a dangerous, ever-changing castle with generation after generation of brave, strong, and flawed heroes."	 Action Platformer 2D Platformer 2D 	E10+	Cellar Door Games	9	9.1	http://www.ign.com/wikis/rogue-legacy	https://www.gamespot.com/rogue-legacy/	"Jun. 27, 2013"	PC PS4 VITA LNX MAC PS3 XONE
RollerCoaster Tycoon 3	81	5.1	7.8	8.4	Good	" If not for some of the glaring bugs in the retail version, RollerCoaster Tycoon 3 would have been a truly excellent sequel to a beloved franchise."	 Strategy Tycoon Management Tycoon Business / Tycoon 	E	Atari Atari SA	8.5	8.5	http://www.ign.com/wikis/rollercoaster-tycoon-3	https://www.gamespot.com/rollercoaster-tycoon-3/	"Oct. 26, 2004"	PC MAC IOS
Saints Row	81	7.5	8.3	6.1	Great	 Saints Row is a GTA-inspired action game from THQ.	 Action Adventure Modern Modern 	M	THQ	8.5	8.4	http://www.ign.com/wikis/saints-row	https://www.gamespot.com/saints-row/	"Aug. 29, 2006"	PS3 MOBI X360
Saints Row 2	82	7.9	8	6.8	Great	" The sequel to Saints Row will bring open world thug-driven action to the 360, PS3, and PC."	 Action Adventure Modern Modern 	M	THQ	8.2	8.4	http://www.ign.com/wikis/saints-row-2	https://www.gamespot.com/saints-row-2/	"Oct. 14, 2008"	PC X360 PS3 MOBI BB LNX
Saints Row The Third	82	7.8	8.5	8.2	Great	 Saints Row: The Third takes place years after the Third Street Saints take over Stilwater for their own.	 Action Adventure Modern Modern 	M	THQ	8.5	8.5	http://www.ign.com/wikis/saints-row-the-third	https://www.gamespot.com/saints-row-the-third/	"Nov. 15, 2011"	PC PS3 X360 LNX
Shadow Complex	88	8.7	8.5	8.7	Great	 Shadow Complex is a 2D/3D side-scrolling shooter with a focus on exploration and interactive environments available for download on Xbox LIVE Arcade.	 Action Shooter Sci-Fi Third-Person Sci-Fi Shooter Arcade 	T	Microsoft Game Studios Epic Games	9.4	9	http://www.ign.com/wikis/shadow-complex	https://www.gamespot.com/shadow-complex/	"Aug. 19, 2009"	X360 PC PS4 XONE MAC
Shadows of the Damned	76	8.3	8.5	8.2	Great	 Shadows of the Damned is a new psychological action thriller from Suda 51 and Shinji Mikami';s Grasshopper Manufacture.	 Action Adventure Horror Horror Survival 	M	Electronic Arts	7	7.8	http://www.ign.com/wikis/create?objectid=14274035	https://www.gamespot.com/shadows-of-the-damned/	"Jun. 21, 2011"	PS3 X360
Sherlock Holmes Crimes & Punishments	77	7.7	8	7.91	Great	 Crimes &; Punishments has players become Sherlock Holmes and lead their own investigations.	 Adventure General 	M	Focus Home Interactive	7.5	7.9	http://www.ign.com/wikis/sherlock-holmes-crimes-punishments	https://www.gamespot.com/crimes-and-punishments/	"Sep. 29, 2014"	PC PS3 X360 PS4 XONE
Shift 2 Unleashed	82	6.6	7.5	6.9	Good	" Shift 2 Unleashed combines violence and excitement in this racing experience. It expands the Shift franchise by adding new features and modes including Driver';s Battle mode, the helmet cam, and ..."	 Simulation Driving Racing GT / Street GT / Street Automobile 	E10+	Electronic Arts	8.5	7.8	http://www.ign.com/wikis/create?objectid=82478	https://www.gamespot.com/shift-2-unleashed/	"Mar. 29, 2011"	PC X360 PS3 IOS
Shin Megami Tensei IV	83	8.3	8	8.6	Great	 Shin Megami Tensei IV puts players in role of a newly appointed samurai where they will struggle with factions that have nefarious designs on the world as they defend their ...	 Role-Playing Console-style RPG Console-style RPG Japanese-Style 	M	Atlus	8.5	9	http://www.ign.com/wikis/shin-megami-tensei-iv	https://www.gamespot.com/shin-megami-tensei-iv/	"Jul. 16, 2013"	3DS
Shovel Knight	86	7.7	8	8	Great	" Shovel Knight is a sweeping classic action adventure game with awesome gameplay, memorable characters, and an 8-bit retro aesthetic created by Yacht Club Games."	 Action Platformer 2D 	E	Yacht Club Games	9	9.2	http://www.ign.com/wikis/shovel-knight	https://www.gamespot.com/shovel-knight/	"Dec. 31, 2015"	WIIU 3DS PC MAC LNX PS4 PS3 VITA XONE FIRE NS
Sid Meiers Civilization VI	88	7.1	9	7.3	Superb	 Sid Meier’s Civilization VI is a turn-based strategy game in which you attempt to build an empire to stand the test of time.	 Strategy Turn-Based 4X 	E10+	2K Games	9.4	9.1	http://www.ign.com/wikis/civilization-6	https://www.gamespot.com/sid-meiers-civilization-vi/	"Oct. 20, 2016"	PC MAC LNX
Silent Hill 2	89	9	7.7	8.6	Good	" Silent Hill 2 is a much prettier, somewhat smarter but less-compelling game than the original."	 Action Adventure Horror 	M	Konami	9	8.9	http://www.ign.com/wikis/silent-hill-2	https://www.gamespot.com/silent-hill-2/	"Sep. 24, 2001"	PS2 PC
Silent Hill Shattered Memories	77	6.9	8	8.1	Great	 Take on the role of Harry Mason as you wander the snowy streets of Silent Hill in search for your lost daughter Cheryl.	 Action Adventure Horror 	M	Konami	8.6	8.5	http://www.ign.com/wikis/silent-hill-shattered-memories	https://www.gamespot.com/silent-hill-shattered-memories/	"Dec. 8, 2009"	WII PS2 PSP
SimCity 4	84	8.7	8.3	8.5	Great	" Though not as polished as it could have been, SimCity 4 is still a complex and detailed strategy game that can entertain you for hours on end."	 Strategy City Building Modern Modern Management Government 	E	EA Games	9.2	8.7	http://www.ign.com/wikis/simcity-4	https://www.gamespot.com/simcity-4/	"Jan. 12, 2003"	PC MAC
Sins of a Solar Empire	87	8.2	9	8.4	Superb	 Sins of a Solar Empire is a massive space strategy game that lets you create huge fleets of starship and conquer the universe.	 Strategy Real-Time Sci-Fi Sci-Fi General 	T	Stardock	8.9	8.5	http://www.ign.com/wikis/sins-of-a-solar-empire	https://www.gamespot.com/sins-of-a-solar-empire/	"Feb. 4, 2008"	PC
Skate	86	8.4	7.5	8.5	Good	" Skate is EA';s entry into the world of skateboarding, and it features professional skaters such as Danny Way and PJ Ladd."	 Sports Alternative Skateboarding Skateboarding Individual Skate / Skateboard 	T	EA Games	8.8	8.3	http://www.ign.com/wikis/skate	https://www.gamespot.com/skate/	"Sep. 14, 2007"	X360 PS3 MOBI
Skate 3	80	7.6	7.5	8.2	Good	 Skate 3 features a brand new co-op mode and editing tools for gamers to create their own skateparks.	 Sports Alternative Skateboarding Skateboarding Individual Skate / Skateboard 	T	EA Games	8	8.4	http://www.ign.com/wikis/skate-3	https://www.gamespot.com/skate-3/	"May. 11, 2010"	X360 PS3
Skylanders Imaginators	79	5.3	7	9	Good	 Use the power of your imagination to create Imaginator Skylanders to battle in the ultimate adventure alongside the almighty Senseis to save Skylands.	 Action Platformer 3D 	E10+	Activision	6.8	8.6	http://www.ign.com/wikis/skylanders-imaginators	https://www.gamespot.com/skylanders-imaginators/	"Oct. 16, 2016"	XONE PS4 WIIU PS3 X360 NS
Skylanders SuperChargers	81	3.6	8	8.3	Great	" Skylanders SuperChargers features a brand-new class of heroes, called SuperChargers who are distinct with fresh moves, powerful attacks and all-new weapons.  These SuperChargers also have special in-game abilities that help ..."	 Action Platformer 3D 	E10+	Activision	8	5.7	http://www.ign.com/wikis/skylanders-superchargers	https://www.gamespot.com/skylanders-superchargers/	"Sep. 20, 2015"	PS4 PS3 XONE X360 WIIU IOS
Sleeping Dogs	81	8.2	8	8.8	Great	 Square Enix is resurrecting the game formerly known as True Crime: Hong Kong from United Front Games.	 Action Adventure Modern Modern 	M	Square Enix	8.5	8.6	http://www.ign.com/wikis/sleeping-dogs	https://www.gamespot.com/sleeping-dogs/	"Aug. 13, 2012"	X360 PS3 PC PS4 XONE MAC
Sly 2 Band of Thieves	88	9	8.4	8.3	Great	" The varied gameplay, well-constructed story, and excellent graphics, sound, and music all come together to form an experience that most anybody would enjoy."	 Action Platformer 3D 	E	SCEA	9.2	9.1	http://www.ign.com/wikis/sly-2-band-of-thieves	https://www.gamespot.com/sly-2-band-of-thieves/	"Sep. 14, 2004"	PS2 PS3 VITA
Sly 3 Honor Among Thieves	83	8.8	8.4	0	Great	" In Sly 3: Honor Among Thieves, you follow Sly Cooper and his partners in crime as they plunder locations around the world and fight adversaries, both old and new. Sly ..."	 Action Platformer 3D 	E10+	SCEA	8.1	8.9	http://www.ign.com/wikis/sly-3-honor-among-thieves	https://www.gamespot.com/sly-3-honor-among-thieves/	"Sep. 26, 2005"	PS2 PS3 VITA
